Ent31	Rel2	Ent10648
Ent31	Rel4	Ent19171
Ent31	Rel4	Ent15509
Ent31	Rel4	Ent18277
Ent31	Rel4	Ent18161
Ent31	Rel4	Ent15511
Ent32	Rel0	Ent6994
Ent32	Rel2	Ent12245
Ent32	Rel2	Ent10239
Ent32	Rel2	Ent8866
Ent32	Rel4	Ent14690
Ent32	Rel4	Ent15196
Ent32	Rel4	Ent20519
Ent32	Rel4	Ent17511
Ent32	Rel4	Ent15565
Ent33	Rel0	Ent7147
Ent33	Rel2	Ent10228
Ent33	Rel2	Ent7440
Ent33	Rel2	Ent7695
Ent33	Rel4	Ent21361
Ent33	Rel4	Ent19895
Ent33	Rel4	Ent19225
Ent33	Rel4	Ent16859
Ent33	Rel4	Ent17651
Ent34	Rel0	Ent5179
Ent34	Rel2	Ent9588
Ent34	Rel2	Ent10538
Ent34	Rel2	Ent8588
Ent34	Rel4	Ent18780
Ent34	Rel4	Ent13535
Ent34	Rel4	Ent18815
Ent34	Rel4	Ent16673
Ent34	Rel4	Ent19510
Ent35	Rel0	Ent5374
Ent35	Rel2	Ent12773
Ent35	Rel2	Ent13156
Ent35	Rel2	Ent12549
Ent35	Rel4	Ent21075
Ent35	Rel4	Ent16316
Ent35	Rel4	Ent21373
Ent35	Rel4	Ent17738
Ent35	Rel4	Ent19068
Ent36	Rel0	Ent6457
Ent36	Rel2	Ent9406
Ent36	Rel2	Ent10582
Ent36	Rel2	Ent12054
Ent36	Rel4	Ent18894
Ent36	Rel4	Ent17703
Ent36	Rel4	Ent14494
Ent36	Rel4	Ent19627
Ent36	Rel4	Ent17183
Ent37	Rel0	Ent6457
Ent37	Rel2	Ent7940
Ent37	Rel2	Ent12713
Ent37	Rel2	Ent10538
Ent37	Rel4	Ent14712
Ent37	Rel4	Ent21290
Ent37	Rel4	Ent17462
Ent37	Rel4	Ent20838
Ent37	Rel4	Ent17663
Ent38	Rel0	Ent6952
Ent38	Rel2	Ent12999
Ent38	Rel2	Ent11481
Ent38	Rel2	Ent9762
Ent38	Rel4	Ent21168
Ent38	Rel4	Ent17323
Ent38	Rel4	Ent17288
Ent38	Rel4	Ent16528
Ent38	Rel4	Ent18617
Ent39	Rel0	Ent6358
Ent39	Rel2	Ent9067
Ent39	Rel2	Ent7622
Ent39	Rel2	Ent7802
Ent39	Rel4	Ent21221
Ent39	Rel4	Ent19888
Ent39	Rel4	Ent17510
Ent39	Rel4	Ent21102
Ent39	Rel4	Ent18575
Ent40	Rel0	Ent6130
Ent40	Rel2	Ent9920
Ent40	Rel2	Ent11742
Ent40	Rel2	Ent9761
Ent40	Rel4	Ent15886
Ent40	Rel4	Ent14593
Ent40	Rel4	Ent17779
Ent40	Rel4	Ent16693
Ent40	Rel4	Ent14829
Ent41	Rel0	Ent6047
Ent41	Rel2	Ent10117
Ent41	Rel2	Ent12970
Ent41	Rel2	Ent8958
Ent41	Rel4	Ent17309
Ent41	Rel4	Ent15939
Ent41	Rel4	Ent18669
Ent41	Rel4	Ent17072
Ent41	Rel4	Ent18014
Ent42	Rel0	Ent6400
Ent42	Rel2	Ent12401
Ent42	Rel2	Ent12925
Ent42	Rel2	Ent12863
Ent42	Rel4	Ent14822
Ent42	Rel4	Ent15977
Ent42	Rel4	Ent19402
Ent42	Rel4	Ent17370
Ent42	Rel4	Ent19395
Ent43	Rel0	Ent6285
Ent43	Rel2	Ent13064
Ent43	Rel2	Ent10210
Ent43	Rel2	Ent8873
Ent43	Rel4	Ent14421
Ent43	Rel4	Ent18157
Ent43	Rel4	Ent16693
Ent43	Rel4	Ent17523
Ent43	Rel4	Ent16101
Ent44	Rel0	Ent6443
Ent44	Rel2	Ent8354
Ent44	Rel2	Ent8108
Ent44	Rel2	Ent8479
Ent44	Rel4	Ent15369
Ent44	Rel4	Ent20453
Ent44	Rel4	Ent14494
Ent44	Rel4	Ent14036
Ent44	Rel4	Ent18400
Ent45	Rel0	Ent5878
Ent45	Rel2	Ent9866
Ent45	Rel2	Ent11877
Ent45	Rel2	Ent13239
Ent45	Rel4	Ent20924
Ent45	Rel4	Ent15887
Ent45	Rel4	Ent21070
Ent45	Rel4	Ent16721
Ent45	Rel4	Ent15565
Ent46	Rel0	Ent6354
Ent46	Rel2	Ent11915
Ent46	Rel2	Ent7999
Ent46	Rel2	Ent11502
Ent46	Rel4	Ent19324
Ent46	Rel4	Ent17868
Ent46	Rel4	Ent13828
Ent46	Rel4	Ent20957
Ent46	Rel4	Ent18878
Ent47	Rel0	Ent5209
Ent47	Rel2	Ent9968
Ent47	Rel2	Ent11919
Ent47	Rel2	Ent9588
Ent47	Rel4	Ent18351
Ent47	Rel4	Ent19861
Ent47	Rel4	Ent18477
Ent47	Rel4	Ent16032
Ent47	Rel4	Ent20636
Ent48	Rel0	Ent5825
Ent48	Rel2	Ent7863
Ent48	Rel2	Ent8093
Ent48	Rel2	Ent11698
Ent48	Rel4	Ent17217
Ent48	Rel4	Ent18975
Ent48	Rel4	Ent17109
Ent48	Rel4	Ent14195
Ent48	Rel4	Ent18445
Ent49	Rel0	Ent5209
Ent49	Rel2	Ent8962
Ent49	Rel2	Ent9164
Ent49	Rel2	Ent12050
Ent49	Rel4	Ent18845
Ent49	Rel4	Ent20454
Ent49	Rel4	Ent20701
Ent49	Rel4	Ent16684
Ent49	Rel4	Ent20095
Ent50	Rel0	Ent5102
Ent50	Rel2	Ent10797
Ent50	Rel2	Ent9016
Ent50	Rel2	Ent12771
Ent50	Rel4	Ent21196
Ent50	Rel4	Ent19604
Ent50	Rel4	Ent19954
Ent50	Rel4	Ent17901
Ent50	Rel4	Ent15640
Ent51	Rel0	Ent6539
Ent51	Rel2	Ent9727
Ent51	Rel2	Ent12157
Ent51	Rel2	Ent12103
Ent51	Rel4	Ent17754
Ent51	Rel4	Ent16023
Ent51	Rel4	Ent20701
Ent51	Rel4	Ent14546
Ent51	Rel4	Ent20095
Ent52	Rel0	Ent5742
Ent52	Rel2	Ent8256
Ent52	Rel2	Ent8442
Ent52	Rel2	Ent10718
Ent52	Rel4	Ent21304
Ent52	Rel4	Ent20141
Ent52	Rel4	Ent20839
Ent52	Rel4	Ent15009
Ent52	Rel4	Ent16763
Ent53	Rel0	Ent6457
Ent53	Rel2	Ent9406
Ent53	Rel2	Ent10813
Ent53	Rel2	Ent10582
Ent53	Rel4	Ent18894
Ent53	Rel4	Ent17703
Ent53	Rel4	Ent14139
Ent53	Rel4	Ent15159
Ent53	Rel4	Ent14556
Ent54	Rel0	Ent7085
Ent54	Rel2	Ent9502
Ent54	Rel2	Ent12087
Ent54	Rel2	Ent10052
Ent54	Rel4	Ent17306
Ent54	Rel4	Ent16546
Ent54	Rel4	Ent20440
Ent54	Rel4	Ent19145
Ent54	Rel4	Ent18579
Ent55	Rel0	Ent6725
Ent55	Rel2	Ent7327
Ent55	Rel2	Ent9687
Ent55	Rel2	Ent11947
Ent55	Rel4	Ent16102
Ent55	Rel4	Ent18970
Ent55	Rel4	Ent14541
Ent55	Rel4	Ent18966
Ent55	Rel4	Ent19235
Ent56	Rel0	Ent6374
Ent56	Rel2	Ent10531
Ent56	Rel2	Ent10210
Ent56	Rel2	Ent10378
Ent56	Rel4	Ent16208
Ent56	Rel4	Ent17498
Ent56	Rel4	Ent15058
Ent56	Rel4	Ent20095
Ent56	Rel4	Ent14912
Ent57	Rel0	Ent6166
Ent57	Rel2	Ent12703
Ent57	Rel2	Ent11313
Ent57	Rel2	Ent10978
Ent57	Rel4	Ent16795
Ent57	Rel4	Ent13826
Ent57	Rel4	Ent14671
Ent57	Rel4	Ent14909
Ent57	Rel4	Ent17002
Ent58	Rel0	Ent5029
Ent58	Rel2	Ent10210
Ent58	Rel2	Ent9258
Ent58	Rel2	Ent9926
Ent58	Rel4	Ent13536
Ent58	Rel4	Ent16473
Ent58	Rel4	Ent21387
Ent58	Rel4	Ent16763
Ent58	Rel4	Ent19980
Ent59	Rel0	Ent5179
Ent59	Rel2	Ent13163
Ent59	Rel2	Ent8581
Ent59	Rel2	Ent11713
Ent59	Rel4	Ent17894
Ent59	Rel4	Ent16891
Ent59	Rel4	Ent20849
Ent59	Rel4	Ent20467
Ent59	Rel4	Ent21066
Ent60	Rel0	Ent6901
Ent60	Rel2	Ent11731
Ent60	Rel2	Ent10827
Ent60	Rel2	Ent13070
Ent60	Rel4	Ent17669
Ent60	Rel4	Ent16025
Ent60	Rel4	Ent20723
Ent60	Rel4	Ent17230
Ent60	Rel4	Ent17237
Ent61	Rel0	Ent6882
Ent61	Rel2	Ent12290
Ent61	Rel2	Ent8466
Ent61	Rel2	Ent9310
Ent61	Rel4	Ent13559
Ent61	Rel4	Ent19705
Ent61	Rel4	Ent15287
Ent61	Rel4	Ent15393
Ent61	Rel4	Ent16012
Ent62	Rel0	Ent6261
Ent62	Rel2	Ent8238
Ent62	Rel2	Ent11481
Ent62	Rel2	Ent8964
Ent62	Rel4	Ent16040
Ent62	Rel4	Ent13498
Ent62	Rel4	Ent14343
Ent62	Rel4	Ent14671
Ent62	Rel4	Ent19195
Ent63	Rel0	Ent5479
Ent63	Rel2	Ent8376
Ent63	Rel2	Ent7490
Ent63	Rel2	Ent8198
Ent63	Rel4	Ent18886
Ent63	Rel4	Ent15913
Ent63	Rel4	Ent16380
Ent63	Rel4	Ent21312
Ent63	Rel4	Ent17878
Ent64	Rel0	Ent5014
Ent64	Rel2	Ent10052
Ent64	Rel2	Ent10639
Ent64	Rel2	Ent12604
Ent64	Rel4	Ent15797
Ent64	Rel4	Ent14288
Ent64	Rel4	Ent17323
Ent64	Rel4	Ent16481
Ent64	Rel4	Ent19722
Ent65	Rel0	Ent5209
Ent65	Rel2	Ent9968
Ent65	Rel2	Ent11366
Ent65	Rel2	Ent13152
Ent65	Rel4	Ent13535
Ent65	Rel4	Ent13689
Ent65	Rel4	Ent18011
Ent65	Rel4	Ent19510
Ent65	Rel4	Ent14458
Ent66	Rel0	Ent5303
Ent66	Rel2	Ent8354
Ent66	Rel2	Ent9522
Ent66	Rel2	Ent11538
Ent66	Rel4	Ent18466
Ent66	Rel4	Ent14856
Ent66	Rel4	Ent20157
Ent66	Rel4	Ent16721
Ent66	Rel4	Ent14929
Ent67	Rel0	Ent6692
Ent67	Rel2	Ent10210
Ent67	Rel2	Ent8781
Ent67	Rel2	Ent10003
Ent67	Rel4	Ent19859
Ent67	Rel4	Ent17919
Ent67	Rel4	Ent19088
Ent67	Rel4	Ent17548
Ent67	Rel4	Ent18487
Ent68	Rel0	Ent6838
Ent68	Rel2	Ent7590
Ent68	Rel2	Ent12046
Ent68	Rel2	Ent12753
Ent68	Rel4	Ent19601
Ent68	Rel4	Ent19796
Ent68	Rel4	Ent16925
Ent68	Rel4	Ent20454
Ent68	Rel4	Ent17451
Ent69	Rel0	Ent6085
Ent69	Rel2	Ent12245
Ent69	Rel2	Ent9920
Ent69	Rel2	Ent10239
Ent69	Rel4	Ent14960
Ent69	Rel4	Ent18696
Ent69	Rel4	Ent14138
Ent69	Rel4	Ent14467
Ent69	Rel4	Ent18310
Ent70	Rel0	Ent6405
Ent70	Rel2	Ent8315
Ent70	Rel2	Ent8390
Ent70	Rel2	Ent12087
Ent70	Rel4	Ent20005
Ent70	Rel4	Ent16712
Ent70	Rel4	Ent14517
Ent70	Rel4	Ent19069
Ent70	Rel4	Ent17916
Ent71	Rel0	Ent5099
Ent71	Rel2	Ent13314
Ent71	Rel2	Ent12425
Ent71	Rel2	Ent7804
Ent71	Rel4	Ent15481
Ent71	Rel4	Ent13596
Ent71	Rel4	Ent14138
Ent71	Rel4	Ent19069
Ent71	Rel4	Ent13815
Ent72	Rel0	Ent6835
Ent72	Rel2	Ent10038
Ent72	Rel2	Ent8028
Ent72	Rel2	Ent12385
Ent72	Rel4	Ent21004
Ent72	Rel4	Ent17670
Ent72	Rel4	Ent18810
Ent72	Rel4	Ent15151
Ent72	Rel4	Ent17276
Ent73	Rel0	Ent5421
Ent73	Rel2	Ent13314
Ent73	Rel2	Ent12281
Ent73	Rel2	Ent9620
Ent73	Rel4	Ent18466
Ent73	Rel4	Ent13498
Ent73	Rel4	Ent18015
Ent73	Rel4	Ent19748
Ent73	Rel4	Ent18161
Ent74	Rel0	Ent7191
Ent74	Rel2	Ent10069
Ent74	Rel2	Ent11538
Ent74	Rel2	Ent12775
Ent74	Rel4	Ent17669
Ent74	Rel4	Ent21042
Ent74	Rel4	Ent18624
Ent74	Rel4	Ent18782
Ent74	Rel4	Ent13880
Ent75	Rel0	Ent5529
Ent75	Rel2	Ent13055
Ent75	Rel2	Ent10708
Ent75	Rel2	Ent11695
Ent75	Rel4	Ent19601
Ent75	Rel4	Ent20558
Ent75	Rel4	Ent15808
Ent75	Rel4	Ent21365
Ent75	Rel4	Ent16615
Ent76	Rel0	Ent6228
Ent76	Rel2	Ent9914
Ent76	Rel2	Ent12189
Ent76	Rel2	Ent13420
Ent76	Rel4	Ent20453
Ent76	Rel4	Ent16167
Ent76	Rel4	Ent20432
Ent76	Rel4	Ent20700
Ent76	Rel4	Ent19940
Ent77	Rel0	Ent7055
Ent77	Rel2	Ent10294
Ent77	Rel2	Ent8798
Ent77	Rel2	Ent10789
Ent77	Rel4	Ent18259
Ent77	Rel4	Ent14605
Ent77	Rel4	Ent17943
Ent77	Rel4	Ent17916
Ent77	Rel4	Ent17224
Ent78	Rel0	Ent6692
Ent78	Rel2	Ent7590
Ent78	Rel2	Ent11489
Ent78	Rel2	Ent11981
Ent78	Rel4	Ent16210
Ent78	Rel4	Ent17869
Ent78	Rel4	Ent14398
Ent78	Rel4	Ent20556
Ent78	Rel4	Ent16901
Ent79	Rel0	Ent6085
Ent79	Rel2	Ent12518
Ent79	Rel2	Ent7921
Ent79	Rel2	Ent9299
Ent79	Rel4	Ent15154
Ent79	Rel4	Ent16380
Ent79	Rel4	Ent14224
Ent79	Rel4	Ent20759
Ent79	Rel4	Ent15198
Ent80	Rel0	Ent6085
Ent80	Rel2	Ent12245
Ent80	Rel2	Ent12518
Ent80	Rel2	Ent10239
Ent80	Rel4	Ent13473
Ent80	Rel4	Ent18967
Ent80	Rel4	Ent19424
Ent80	Rel4	Ent21070
Ent80	Rel4	Ent17397
Ent81	Rel0	Ent6921
Ent81	Rel2	Ent8330
Ent81	Rel2	Ent10664
Ent81	Rel2	Ent12430
Ent81	Rel4	Ent17038
Ent81	Rel4	Ent19366
Ent81	Rel4	Ent17323
Ent81	Rel4	Ent19225
Ent81	Rel4	Ent13566
Ent82	Rel0	Ent6878
Ent82	Rel2	Ent7654
Ent82	Rel2	Ent12613
Ent82	Rel2	Ent12439
Ent82	Rel4	Ent18385
Ent82	Rel4	Ent19316
Ent82	Rel4	Ent17363
Ent82	Rel4	Ent20701
Ent82	Rel4	Ent21115
Ent83	Rel0	Ent6425
Ent83	Rel2	Ent9310
Ent83	Rel2	Ent10346
Ent83	Rel2	Ent10653
Ent83	Rel4	Ent19833
Ent83	Rel4	Ent21215
Ent83	Rel4	Ent16144
Ent83	Rel4	Ent13993
Ent83	Rel4	Ent13826
Ent84	Rel0	Ent6902
Ent84	Rel2	Ent12885
Ent84	Rel2	Ent7515
Ent84	Rel2	Ent7941
Ent84	Rel4	Ent18572
Ent84	Rel4	Ent21188
Ent84	Rel4	Ent17700
Ent84	Rel4	Ent15818
Ent84	Rel4	Ent17370
Ent85	Rel0	Ent5219
Ent85	Rel2	Ent10503
Ent85	Rel2	Ent8191
Ent85	Rel2	Ent10076
Ent85	Rel4	Ent16040
Ent85	Rel4	Ent18866
Ent85	Rel4	Ent14590
Ent85	Rel4	Ent19806
Ent85	Rel4	Ent20511
Ent86	Rel0	Ent5063
Ent86	Rel2	Ent12518
Ent86	Rel2	Ent8327
Ent86	Rel2	Ent9518
Ent86	Rel4	Ent18669
Ent86	Rel4	Ent16816
Ent86	Rel4	Ent19543
Ent86	Rel4	Ent19075
Ent86	Rel4	Ent18649
Ent87	Rel0	Ent6537
Ent87	Rel2	Ent10244
Ent87	Rel2	Ent10481
Ent87	Rel2	Ent11174
Ent87	Rel4	Ent21287
Ent87	Rel4	Ent20956
Ent87	Rel4	Ent15058
Ent87	Rel4	Ent19379
Ent87	Rel4	Ent16567
Ent88	Rel0	Ent5161
Ent88	Rel2	Ent10346
Ent88	Rel2	Ent8319
Ent88	Rel2	Ent12976
Ent88	Rel4	Ent20211
Ent88	Rel4	Ent15135
Ent88	Rel4	Ent14138
Ent88	Rel4	Ent15648
Ent88	Rel4	Ent20636
Ent89	Rel0	Ent5518
Ent89	Rel2	Ent8567
Ent89	Rel2	Ent8591
Ent89	Rel2	Ent7346
Ent89	Rel4	Ent14855
Ent89	Rel4	Ent15853
Ent89	Rel4	Ent17394
Ent89	Rel4	Ent16763
Ent89	Rel4	Ent13689
Ent90	Rel0	Ent6794
Ent90	Rel2	Ent9684
Ent90	Rel2	Ent12499
Ent90	Rel2	Ent10116
Ent90	Rel4	Ent15886
Ent90	Rel4	Ent17279
Ent90	Rel4	Ent19677
Ent90	Rel4	Ent20701
Ent90	Rel4	Ent16804
Ent91	Rel0	Ent6882
Ent91	Rel2	Ent13064
Ent91	Rel2	Ent8956
Ent91	Rel2	Ent11945
Ent91	Rel4	Ent14892
Ent91	Rel4	Ent19705
Ent91	Rel4	Ent15287
Ent91	Rel4	Ent19228
Ent91	Rel4	Ent17916
Ent92	Rel0	Ent6901
Ent92	Rel2	Ent13263
Ent92	Rel2	Ent12569
Ent92	Rel2	Ent10335
Ent92	Rel4	Ent19601
Ent92	Rel4	Ent18780
Ent92	Rel4	Ent19744
Ent92	Rel4	Ent19583
Ent92	Rel4	Ent19180
Ent93	Rel0	Ent5482
Ent93	Rel2	Ent9364
Ent93	Rel2	Ent7570
Ent93	Rel2	Ent8516
Ent93	Rel4	Ent18027
Ent93	Rel4	Ent15411
Ent93	Rel4	Ent19289
Ent93	Rel4	Ent16354
Ent93	Rel4	Ent19163
Ent94	Rel0	Ent6114
Ent94	Rel2	Ent11657
Ent94	Rel2	Ent10991
Ent94	Rel2	Ent8184
Ent94	Rel4	Ent13844
Ent94	Rel4	Ent17955
Ent94	Rel4	Ent20453
Ent94	Rel4	Ent14494
Ent94	Rel4	Ent18400
Ent95	Rel0	Ent5861
Ent95	Rel2	Ent8003
Ent95	Rel2	Ent13239
Ent95	Rel2	Ent8851
Ent95	Rel4	Ent21005
Ent95	Rel4	Ent13899
Ent95	Rel4	Ent19759
Ent95	Rel4	Ent16182
Ent95	Rel4	Ent14364
Ent96	Rel0	Ent5303
Ent96	Rel2	Ent11244
Ent96	Rel2	Ent7695
Ent96	Rel2	Ent10998
Ent96	Rel4	Ent19737
Ent96	Rel4	Ent18015
Ent96	Rel4	Ent16790
Ent96	Rel4	Ent15301
Ent96	Rel4	Ent20420
Ent97	Rel0	Ent5303
Ent97	Rel2	Ent10797
Ent97	Rel2	Ent13065
Ent97	Rel2	Ent10294
Ent97	Rel4	Ent14667
Ent97	Rel4	Ent18340
Ent97	Rel4	Ent18390
Ent97	Rel4	Ent18244
