178	4615	0
179	4023	0
179	4666	0
180	4648	0
181	4133	0
182	4321	0
183	4291	0
183	4489	0
184	4049	0
185	4697	0
186	4136	0
186	4577	0
187	4628	0
188	4165	0
188	4307	0
188	4342	0
188	4582	0
189	4023	0
189	4652	0
190	4030	0
190	4141	0
190	4411	0
190	4631	0
192	4232	0
192	4703	0
193	4199	0
194	4529	0
195	4382	0
196	4423	0
196	4645	0
197	4041	0
197	4130	0
197	4225	0
197	4505	0
198	4053	0
198	4417	0
200	4661	0
201	4210	0
202	4171	0
203	4261	0
204	4098	0
204	4505	0
205	4738	0
206	4024	0
206	4218	0
207	4117	0
207	4414	0
208	4768	0
209	4152	0
209	4156	0
211	4222	0
211	4483	0
211	4652	0
211	4798	0
212	4196	0
214	4468	0
214	4625	0
214	4730	0
214	4738	0
215	4425	0
216	4629	0
217	4195	0
218	4502	0
220	4063	0
221	4548	0
222	4740	0
223	4563	0
224	4121	0
225	4421	0
226	4212	0
227	4217	0
228	4511	0
228	4801	0
229	4553	0
230	4063	0
231	4313	0
232	4212	0
232	4321	0
232	4502	0
233	4280	0
233	4408	0
233	4727	0
233	4800	0
234	4212	0
234	4505	0
234	4602	0
235	4100	0
235	4167	0
235	4618	0
236	4005	0
236	4741	0
236	4781	0
237	4069	0
238	4113	0
238	4768	0
239	4380	0
239	4468	0
240	4554	0
241	4328	0
242	4212	0
243	4377	0
243	4412	0
243	4464	0
244	4155	0
245	4015	0
245	4313	0
246	4384	0
246	4385	0
246	4588	0
246	4801	0
247	4113	0
247	4407	0
249	4112	0
249	4502	0
250	4052	0
250	4320	0
251	4168	0
251	4180	0
251	4377	0
251	4560	0
251	4633	0
251	4676	0
253	4442	0
253	4583	0
254	4212	0
255	4171	0
256	4751	0
257	4092	0
257	4225	0
257	4356	0
257	4483	0
257	4560	0
257	4798	0
258	4264	0
259	4399	0
260	4493	0
263	4212	0
263	4523	0
264	4320	0
265	4433	0
266	4024	0
266	4218	0
267	4229	0
268	4489	0
268	4643	0
269	4152	0
271	4406	0
273	4523	0
273	4673	0
274	4468	0
275	4167	0
275	4194	0
276	4052	0
276	4212	0
277	4180	0
278	4679	0
279	4092	0
280	4388	0
281	4105	0
281	4388	0
282	4731	0
283	4196	0
284	4217	0
285	4738	0
285	4745	0
286	4491	0
287	4158	0
288	4118	0
289	4464	0
290	4464	0
291	4547	0
291	4697	0
292	4568	0
293	4212	0
293	4233	0
294	4093	0
295	4212	0
295	4445	0
296	4468	0
296	4716	0
297	4590	0
298	4622	0
298	4738	0
299	4403	0
299	4731	0
300	4274	0
301	4468	0
301	4668	0
302	4354	0
303	4738	0
304	4378	0
304	4390	0
304	4688	0
305	4547	0
305	4557	0
306	4179	0
307	4235	0
307	4638	0
307	4704	0
307	4706	0
307	4788	0
308	4024	0
308	4112	0
308	4212	0
308	4218	0
309	4321	0
310	4196	0
311	4399	0
312	4230	0
312	4235	0
313	4098	0
314	4023	0
314	4345	0
315	4697	0
316	4417	0
317	4453	0
318	4423	0
319	4468	0
320	4382	0
321	4205	0
321	4272	0
321	4367	0
322	4697	0
323	4511	0
324	4112	0
325	4220	0
325	4293	0
325	4727	0
326	4321	0
327	4056	0
328	4126	0
329	4747	0
330	4192	0
330	4235	0
332	4054	0
333	4768	0
334	4418	0
334	4427	0
334	4428	0
334	4689	0
334	4704	0
335	4421	0
335	4430	0
336	4071	0
338	4049	0
339	4212	0
339	4281	0
339	4408	0
341	4112	0
341	4479	0
342	4025	0
342	4614	0
343	4428	0
343	4615	0
344	4046	0
344	4348	0
344	4394	0
345	4738	0
346	4564	0
346	4594	0
346	4727	0
347	4321	0
347	4656	0
348	4242	0
348	4321	0
348	4468	0
349	4423	0
349	4537	0
349	4746	0
350	4768	0
351	4544	0
352	4734	0
353	4228	0
354	4268	0
355	4274	0
356	4107	0
357	4378	0
357	4434	0
358	4352	0
359	4151	0
361	4697	0
362	4111	0
362	4180	0
362	4569	0
363	4697	0
364	4643	0
365	4203	0
366	4408	0
367	4057	0
367	4330	0
367	4468	0
367	4746	0
368	4161	0
369	4461	0
370	4343	0
370	4772	0
371	4185	0
371	4258	0
371	4301	0
371	4545	0
372	4001	0
372	4148	0
372	4457	0
373	4293	0
374	4575	0
375	4624	0
376	4292	0
376	4366	0
376	4738	0
378	4730	0
379	4177	0
379	4212	0
379	4354	0
379	4727	0
380	4041	0
380	4130	0
380	4225	0
380	4505	0
381	4212	0
381	4281	0
382	4156	0
382	4177	0
382	4212	0
383	4186	0
383	4218	0
384	4222	0
385	4212	0
385	4408	0
385	4464	0
386	4019	0
386	4242	0
386	4616	0
386	4715	0
387	4113	0
387	4768	0
388	4080	0
389	4278	0
390	4275	0
391	4673	0
391	4678	0
391	4740	0
392	4298	0
392	4304	0
392	4432	0
392	4497	0
392	4740	0
392	4795	0
393	4455	0
394	4098	0
396	4244	0
396	4388	0
396	4460	0
397	4738	0
398	4293	0
399	4755	0
400	4099	0
401	4092	0
402	4053	0
402	4718	0
403	4273	0
403	4653	0
404	4415	0
405	4071	0
406	4544	0
407	4500	0
408	4212	0
409	4046	0
411	4235	0
413	4098	0
413	4493	0
414	4282	0
414	4321	0
415	4444	0
415	4657	0
415	4689	0
416	4408	0
417	4003	0
417	4768	0
418	4279	0
418	4321	0
419	4211	0
419	4468	0
419	4716	0
419	4732	0
420	4133	0
420	4740	0
421	4505	0
421	4602	0
421	4652	0
422	4052	0
424	4187	0
424	4687	0
425	4291	0
426	4315	0
427	4408	0
428	4321	0
429	4042	0
429	4108	0
429	4278	0
429	4290	0
429	4749	0
430	4654	0
431	4121	0
434	4119	0
435	4740	0
436	4133	0
437	4764	0
438	4620	0
439	4116	0
439	4312	0
439	4333	0
439	4382	0
439	4423	0
439	4477	0
440	4388	0
441	4411	0
441	4643	0
442	4152	0
444	4265	0
445	4015	0
446	4030	0
446	4225	0
446	4356	0
446	4483	0
446	4560	0
447	4502	0
448	4151	0
448	4203	0
448	4483	0
448	4602	0
448	4798	0
449	4681	0
450	4113	0
451	4212	0
451	4697	0
452	4152	0
452	4208	0
452	4602	0
452	4765	0
453	4212	0
454	4030	0
454	4225	0
454	4356	0
454	4483	0
454	4560	0
455	4116	0
456	4189	0
456	4191	0
457	4395	0
457	4455	0
457	4702	0
458	4105	0
458	4419	0
458	4590	0
459	4250	0
459	4468	0
460	4220	0
460	4727	0
461	4319	0
461	4322	0
461	4660	0
461	4678	0
462	4107	0
462	4207	0
462	4225	0
462	4356	0
462	4417	0
462	4483	0
462	4691	0
463	4397	0
463	4455	0
463	4468	0
464	4212	0
464	4502	0
465	4013	0
465	4053	0
465	4255	0
465	4768	0
466	4170	0
467	4250	0
467	4304	0
467	4437	0
467	4442	0
467	4591	0
467	4769	0
468	4036	0
468	4130	0
468	4133	0
468	4212	0
468	4218	0
468	4225	0
468	4388	0
468	4453	0
468	4560	0
468	4712	0
469	4163	0
470	4415	0
471	4022	0
472	4426	0
473	4628	0
474	4015	0
474	4212	0
475	4329	0
476	4004	0
477	4180	0
478	4426	0
478	4493	0
479	4502	0
480	4231	0
481	4049	0
482	4325	0
483	4502	0
484	4212	0
484	4281	0
484	4334	0
485	4265	0
486	4313	0
488	4643	0
489	4310	0
490	4798	0
491	4041	0
491	4130	0
491	4225	0
491	4505	0
492	4393	0
492	4678	0
493	4345	0
493	4382	0
493	4666	0
494	4119	0
495	4156	0
495	4293	0
496	4023	0
497	4397	0
498	4449	0
498	4693	0
499	4502	0
500	4190	0
500	4382	0
500	4751	0
501	4500	0
502	4426	0
502	4511	0
503	4321	0
503	4371	0
503	4372	0
503	4738	0
504	4133	0
505	4417	0
505	4499	0
506	4008	0
506	4202	0
506	4560	0
506	4633	0
506	4676	0
507	4212	0
508	4476	0
508	4584	0
509	4212	0
510	4008	0
510	4202	0
510	4212	0
511	4126	0
511	4291	0
511	4801	0
512	4746	0
513	4251	0
513	4517	0
513	4570	0
513	4686	0
513	4777	0
514	4172	0
514	4345	0
514	4423	0
514	4666	0
514	4774	0
515	4186	0
515	4689	0
516	4372	0
517	4069	0
517	4372	0
518	4177	0
518	4383	0
518	4511	0
519	4098	0
520	4107	0
522	4450	0
523	4381	0
524	4528	0
524	4720	0
525	4426	0
526	4156	0
527	4656	0
528	4113	0
528	4768	0
529	4151	0
529	4203	0
529	4211	0
529	4212	0
529	4399	0
529	4682	0
529	4713	0
530	4250	0
531	4217	0
532	4314	0
532	4727	0
533	4304	0
533	4468	0
533	4589	0
533	4689	0
534	4052	0
534	4356	0
534	4483	0
534	4602	0
534	4798	0
535	4122	0
536	4107	0
537	4261	0
538	4398	0
538	4793	0
539	4457	0
540	4463	0
540	4624	0
541	4212	0
544	4293	0
545	4549	0
546	4196	0
547	4096	0
547	4166	0
547	4711	0
548	4609	0
548	4610	0
549	4052	0
549	4320	0
550	4220	0
551	4113	0
551	4324	0
551	4407	0
551	4697	0
552	4358	0
557	4202	0
557	4417	0
557	4485	0
558	4187	0
559	4426	0
560	4212	0
561	4697	0
562	4116	0
562	4489	0
563	4511	0
564	4054	0
565	4177	0
565	4383	0
566	4148	0
567	4596	0
568	4393	0
568	4678	0
569	4697	0
570	4666	0
571	4566	0
571	4684	0
571	4691	0
572	4359	0
572	4518	0
573	4697	0
574	4212	0
574	4334	0
575	4151	0
576	4202	0
576	4328	0
576	4382	0
576	4468	0
576	4588	0
576	4689	0
576	4731	0
577	4126	0
578	4041	0
579	4798	0
580	4354	0
581	4277	0
582	4074	0
583	4338	0
583	4493	0
584	4042	0
584	4278	0
585	4740	0
586	4119	0
587	4112	0
588	4718	0
589	4431	0
590	4666	0
591	4710	0
592	4212	0
592	4321	0
593	4291	0
593	4468	0
593	4511	0
593	4801	0
594	4212	0
594	4511	0
594	4602	0
594	4801	0
595	4505	0
596	4798	0
597	4151	0
597	4203	0
597	4211	0
597	4212	0
597	4399	0
597	4713	0
598	4697	0
599	4397	0
600	4697	0
601	4426	0
602	4063	0
602	4180	0
603	4017	0
604	4468	0
605	4195	0
606	4212	0
606	4602	0
607	4212	0
607	4293	0
607	4426	0
608	4481	0
608	4625	0
608	4671	0
608	4738	0
609	4321	0
610	4796	0
611	4156	0
611	4502	0
612	4747	0
613	4417	0
614	4797	0
615	4502	0
616	4468	0
616	4480	0
616	4581	0
616	4602	0
617	4629	0
618	4587	0
619	4382	0
621	4212	0
621	4238	0
621	4389	0
621	4599	0
621	4666	0
622	4212	0
622	4419	0
623	4342	0
624	4212	0
625	4156	0
625	4212	0
625	4328	0
625	4408	0
625	4718	0
626	4105	0
627	4053	0
627	4417	0
627	4768	0
628	4113	0
628	4768	0
629	4442	0
630	4035	0
630	4225	0
630	4321	0
631	4468	0
632	4121	0
633	4192	0
633	4644	0
634	4684	0
635	4464	0
636	4052	0
637	4100	0
638	4718	0
639	4144	0
639	4697	0
640	4708	0
641	4310	0
642	4740	0
643	4233	0
644	4177	0
644	4212	0
644	4383	0
644	4444	0
644	4483	0
644	4525	0
644	4798	0
645	4382	0
645	4666	0
646	4320	0
647	4022	0
647	4121	0
647	4289	0
647	4331	0
648	4408	0
649	4697	0
650	4670	0
651	4388	0
652	4375	0
653	4347	0
654	4468	0
654	4689	0
654	4704	0
655	4398	0
656	4540	0
656	4604	0
657	4697	0
658	4505	0
658	4602	0
659	4212	0
660	4116	0
661	4740	0
662	4212	0
663	4697	0
664	4428	0
664	4505	0
664	4615	0
665	4464	0
666	4428	0
666	4615	0
667	4455	0
667	4553	0
668	4170	0
669	4628	0
670	4185	0
670	4419	0
670	4756	0
671	4015	0
671	4468	0
672	4408	0
673	4212	0
674	4122	0
675	4511	0
676	4379	0
677	4645	0
678	4212	0
678	4265	0
678	4464	0
678	4740	0
679	4673	0
680	4502	0
680	4636	0
681	4782	0
682	4137	0
682	4151	0
682	4156	0
683	4045	0
684	4314	0
684	4727	0
685	4211	0
686	4121	0
687	4347	0
687	4712	0
688	4697	0
689	4211	0
689	4212	0
689	4505	0
689	4684	0
690	4136	0
690	4225	0
692	4071	0
693	4503	0
694	4212	0
695	4088	0
697	4186	0
697	4218	0
698	4136	0
698	4691	0
699	4199	0
700	4718	0
701	4787	0
702	4152	0
703	4502	0
704	4085	0
704	4145	0
704	4235	0
704	4534	0
705	4320	0
706	4175	0
706	4689	0
706	4735	0
707	4212	0
707	4293	0
707	4464	0
708	4026	0
709	4699	0
709	4727	0
710	4126	0
711	4113	0
711	4738	0
711	4768	0
712	4054	0
712	4666	0
713	4251	0
713	4291	0
713	4511	0
713	4768	0
713	4801	0
714	4388	0
714	4712	0
715	4212	0
716	4765	0
717	4412	0
718	4314	0
718	4653	0
718	4727	0
719	4314	0
719	4356	0
719	4483	0
719	4727	0
720	4502	0
721	4239	0
721	4723	0
722	4768	0
723	4042	0
723	4215	0
724	4291	0
724	4328	0
724	4801	0
725	4152	0
725	4790	0
726	4121	0
726	4483	0
727	4212	0
728	4697	0
730	4079	0
730	4727	0
731	4024	0
731	4151	0
732	4225	0
732	4691	0
733	4212	0
733	4293	0
733	4426	0
734	4502	0
735	4320	0
736	4648	0
737	4071	0
737	4673	0
738	4410	0
739	4155	0
740	4212	0
740	4222	0
740	4502	0
740	4602	0
740	4684	0
741	4049	0
741	4212	0
741	4500	0
742	4199	0
744	4112	0
745	4029	0
747	4321	0
748	4085	0
748	4224	0
749	4212	0
750	4212	0
751	4133	0
752	4681	0
753	4269	0
753	4291	0
754	4151	0
756	4467	0
756	4675	0
756	4738	0
757	4689	0
758	4041	0
758	4130	0
759	4468	0
760	4794	0
761	4001	0
761	4681	0
762	4417	0
763	4354	0
764	4212	0
765	4298	0
765	4476	0
765	4497	0
766	4109	0
767	4740	0
768	4356	0
768	4483	0
768	4602	0
769	4028	0
769	4100	0
770	4684	0
771	4015	0
771	4310	0
771	4550	0
772	4476	0
773	4232	0
774	4333	0
775	4615	0
776	4136	0
777	4212	0
777	4419	0
778	4381	0
779	4740	0
780	4164	0
780	4286	0
780	4486	0
781	4489	0
781	4713	0
782	4211	0
782	4745	0
783	4121	0
783	4261	0
784	4293	0
785	4025	0
785	4304	0
786	4023	0
787	4489	0
788	4768	0
789	4188	0
790	4099	0
790	4165	0
792	4502	0
793	4008	0
793	4320	0
793	4399	0
793	4419	0
794	4311	0
795	4445	0
796	4112	0
796	4207	0
796	4228	0
796	4286	0
796	4445	0
796	4483	0
797	4718	0
798	4651	0
799	4233	0
800	4321	0
801	4333	0
801	4740	0
802	4022	0
803	4288	0
804	4723	0
805	4177	0
805	4383	0
806	4242	0
806	4715	0
807	4121	0
808	4697	0
809	4233	0
810	4099	0
811	4168	0
811	4212	0
811	4377	0
811	4389	0
811	4422	0
811	4493	0
811	4643	0
811	4647	0
811	4798	0
812	4399	0
813	4428	0
813	4615	0
814	4314	0
814	4727	0
815	4426	0
816	4225	0
816	4383	0
816	4444	0
816	4525	0
817	4667	0
818	4563	0
819	4738	0
820	4768	0
821	4304	0
821	4489	0
822	4125	0
822	4328	0
823	4042	0
823	4215	0
824	4656	0
825	4530	0
826	4697	0
827	4138	0
827	4265	0
827	4382	0
827	4656	0
827	4759	0
828	4347	0
828	4413	0
828	4740	0
829	4643	0
831	4099	0
832	4336	0
832	4483	0
832	4684	0
832	4798	0
833	4459	0
833	4489	0
834	4599	0
835	4156	0
835	4507	0
836	4296	0
837	4313	0
838	4046	0
838	4511	0
838	4521	0
838	4801	0
839	4738	0
840	4021	0
840	4156	0
840	4655	0
841	4162	0
841	4304	0
841	4466	0
841	4514	0
841	4516	0
842	4119	0
843	4740	0
844	4336	0
845	4679	0
846	4113	0
846	4768	0
847	4321	0
848	4212	0
848	4419	0
849	4493	0
850	4199	0
851	4069	0
852	4428	0
852	4652	0
853	4293	0
854	4590	0
855	4298	0
856	4212	0
857	4099	0
857	4154	0
858	4126	0
859	4196	0
860	4553	0
861	4176	0
862	4059	0
863	4347	0
864	4066	0
864	4082	0
864	4174	0
864	4365	0
864	4727	0
865	4054	0
866	4212	0
866	4560	0
866	4697	0
867	4262	0
868	4689	0
868	4746	0
869	4426	0
871	4165	0
872	4652	0
872	4740	0
873	4041	0
873	4130	0
873	4505	0
874	4082	0
874	4174	0
875	4306	0
875	4321	0
876	4212	0
876	4293	0
876	4325	0
876	4354	0
876	4417	0
876	4798	0
877	4125	0
877	4437	0
878	4212	0
878	4602	0
879	4388	0
879	4478	0
880	4254	0
881	4727	0
882	4412	0
882	4780	0
883	4291	0
884	4419	0
885	4575	0
886	4204	0
886	4253	0
887	4126	0
888	4111	0
888	4168	0
888	4180	0
888	4676	0
889	4084	0
889	4652	0
890	4411	0
891	4405	0
891	4476	0
892	4412	0
893	4508	0
895	4689	0
896	4425	0
897	4738	0
898	4212	0
898	4334	0
899	4093	0
899	4151	0
899	4493	0
900	4125	0
900	4727	0
901	4212	0
902	4404	0
902	4738	0
903	4388	0
904	4765	0
905	4116	0
906	4054	0
906	4212	0
907	4399	0
908	4286	0
908	4356	0
908	4483	0
909	4428	0
909	4505	0
909	4615	0
910	4133	0
911	4602	0
912	4339	0
913	4176	0
914	4249	0
915	4464	0
916	4151	0
916	4203	0
916	4211	0
916	4212	0
916	4399	0
916	4682	0
916	4713	0
917	4068	0
918	4250	0
918	4391	0
918	4442	0
918	4468	0
919	4068	0
920	4415	0
921	4212	0
922	4697	0
923	4223	0
924	4697	0
925	4070	0
925	4148	0
925	4186	0
925	4362	0
925	4551	0
925	4675	0
925	4680	0
925	4727	0
926	4740	0
927	4420	0
928	4697	0
929	4212	0
929	4684	0
930	4015	0
931	4151	0
932	4651	0
934	4445	0
935	4387	0
936	4408	0
937	4381	0
937	4606	0
938	4575	0
939	4652	0
940	4730	0
941	4127	0
942	4415	0
943	4041	0
943	4130	0
943	4225	0
943	4505	0
944	4150	0
945	4093	0
945	4456	0
945	4505	0
945	4727	0
946	4098	0
946	4697	0
947	4099	0
948	4321	0
950	4170	0
953	4764	0
954	4577	0
955	4423	0
955	4578	0
956	4008	0
957	4651	0
958	4112	0
958	4684	0
959	4505	0
959	4684	0
960	4195	0
961	4121	0
961	4768	0
962	4071	0
962	4099	0
964	4426	0
965	4069	0
965	4738	0
966	4165	0
967	4116	0
968	4023	0
969	4286	0
970	4445	0
970	4678	0
970	4727	0
971	4007	0
971	4012	0
971	4082	0
971	4132	0
971	4212	0
971	4252	0
972	4303	0
973	4125	0
973	4148	0
973	4718	0
974	4212	0
974	4328	0
974	4602	0
975	4180	0
976	4053	0
976	4417	0
976	4768	0
977	4024	0
977	4222	0
977	4505	0
978	4798	0
979	4321	0
980	4696	0
981	4444	0
982	4022	0
982	4418	0
982	4468	0
982	4496	0
982	4632	0
982	4674	0
983	4030	0
985	4108	0
985	4181	0
985	4396	0
985	4704	0
985	4746	0
985	4758	0
985	4799	0
986	4203	0
987	4112	0
989	4334	0
990	4291	0
990	4801	0
991	4022	0
991	4354	0
992	4321	0
992	4502	0
993	4712	0
994	4445	0
995	4052	0
996	4768	0
997	4100	0
997	4726	0
998	4375	0
999	4678	0
1000	4467	0
1001	4428	0
1001	4505	0
1001	4615	0
1002	4212	0
1002	4372	0
1003	4342	0
1004	4754	0
1005	4212	0
1005	4281	0
1005	4334	0
1006	4451	0
1007	4502	0
1008	4023	0
1008	4697	0
1010	4740	0
1011	4063	0
1011	4338	0
1011	4483	0
1011	4493	0
1011	4798	0
1012	4109	0
1012	4327	0
1013	4468	0
1014	4024	0
1014	4218	0
1015	4054	0
1015	4133	0
1015	4151	0
1015	4574	0
1016	4121	0
1016	4212	0
1017	4361	0
1017	4431	0
1017	4475	0
1018	4156	0
1018	4212	0
1020	4502	0
1021	4212	0
1021	4428	0
1022	4515	0
1023	4740	0
1024	4181	0
1024	4281	0
1024	4306	0
1024	4799	0
1025	4160	0
1026	4502	0
1027	4238	0
1028	4335	0
1028	4423	0
1028	4477	0
1028	4606	0
1029	4137	0
1029	4162	0
1029	4304	0
1029	4437	0
1029	4468	0
1029	4516	0
1029	4655	0
1029	4746	0
1029	4793	0
1030	4567	0
1031	4082	0
1031	4265	0
1032	4666	0
1033	4582	0
1034	4670	0
1036	4689	0
1036	4704	0
1037	4212	0
1037	4502	0
1038	4640	0
1039	4112	0
1039	4789	0
1040	4453	0
1041	4075	0
1041	4212	0
1041	4222	0
1041	4334	0
1041	4428	0
1042	4071	0
1043	4112	0
1044	4087	0
1045	4278	0
1046	4787	0
1047	4738	0
1048	4212	0
1049	4660	0
1049	4678	0
1049	4727	0
1050	4041	0
1051	4428	0
1051	4615	0
1053	4177	0
1053	4383	0
1054	4363	0
1056	4613	0
1057	4689	0
1058	4502	0
1059	4030	0
1059	4631	0
1060	4212	0
1060	4502	0
1061	4303	0
1062	4652	0
1063	4054	0
1064	4121	0
1065	4156	0
1065	4766	0
1066	4697	0
1067	4493	0
1068	4212	0
1069	4393	0
1069	4678	0
1070	4053	0
1070	4417	0
1071	4015	0
1071	4468	0
1071	4550	0
1072	4461	0
1073	4195	0
1073	4247	0
1073	4510	0
1074	4024	0
1074	4151	0
1075	4293	0
1076	4181	0
1076	4380	0
1076	4468	0
1077	4282	0
1078	4468	0
1079	4151	0
1080	4291	0
1081	4314	0
1081	4727	0
1082	4212	0
1082	4321	0
1082	4393	0
1082	4678	0
1083	4787	0
1084	4063	0
1085	4599	0
1086	4674	0
1087	4409	0
1088	4017	0
1088	4408	0
1089	4083	0
1090	4022	0
1090	4228	0
1091	4417	0
1092	4015	0
1093	4030	0
1094	4417	0
1094	4499	0
1095	4697	0
1096	4802	0
1097	4116	0
1097	4604	0
1098	4549	0
1099	4305	0
1099	4429	0
1100	4212	0
1100	4768	0
1101	4310	0
1101	4319	0
1101	4458	0
1101	4604	0
1101	4727	0
1102	4503	0
1103	4426	0
1104	4212	0
1104	4652	0
1104	4697	0
1105	4143	0
1106	4041	0
1106	4130	0
1106	4225	0
1106	4505	0
1107	4212	0
1107	4389	0
1107	4423	0
1107	4497	0
1107	4740	0
1108	4117	0
1109	4318	0
1110	4468	0
1110	4537	0
1111	4801	0
1112	4368	0
1112	4524	0
1112	4549	0
1112	4753	0
1113	4476	0
1113	4584	0
1114	4076	0
1114	4405	0
1114	4468	0
1114	4662	0
1114	4725	0
1114	4733	0
1115	4678	0
1115	4727	0
1116	4620	0
1117	4053	0
1117	4121	0
1118	4069	0
1119	4349	0
1119	4483	0
1120	4399	0
1121	4399	0
1121	4494	0
1122	4682	0
1123	4069	0
1123	4372	0
1124	4212	0
1124	4697	0
1124	4798	0
1125	4530	0
1126	4500	0
1127	4079	0
1128	4300	0
1128	4646	0
1128	4736	0
1128	4770	0
1129	4382	0
1129	4802	0
1130	4002	0
1131	4116	0
1131	4212	0
1131	4222	0
1132	4280	0
1132	4562	0
1132	4727	0
1132	4800	0
1133	4298	0
1134	4112	0
1135	4412	0
1135	4696	0
1135	4780	0
1136	4697	0
1137	4615	0
1138	4334	0
1139	4740	0
1141	4643	0
1142	4023	0
1143	4023	0
1143	4177	0
1143	4383	0
1144	4602	0
1145	4678	0
1146	4024	0
1146	4186	0
1146	4212	0
1146	4768	0
1147	4764	0
1148	4107	0
1148	4212	0
1148	4293	0
1148	4394	0
1148	4426	0
1148	4454	0
1148	4464	0
1148	4493	0
1149	4643	0
1150	4041	0
1150	4130	0
1150	4225	0
1150	4505	0
1151	4321	0
1151	4641	0
1153	4212	0
1153	4333	0
1154	4001	0
1154	4100	0
1154	4590	0
1155	4415	0
1156	4054	0
1157	4223	0
1158	4738	0
1159	4088	0
1161	4484	0
1161	4558	0
1162	4169	0
1163	4168	0
1163	4180	0
1163	4314	0
1163	4377	0
1163	4560	0
1163	4633	0
1164	4697	0
1165	4494	0
1166	4314	0
1166	4727	0
1167	4383	0
1170	4030	0
